,close,Search Trends,DayOfWeek
2020-06-29 12:00:00,981.715,25.0,27
2020-06-29 13:00:00,983.07,35.0,27
2020-06-29 14:00:00,978.34,43.0,27
2020-06-29 15:00:00,980.65,50.0,27
2020-06-29 16:00:00,,51.0,27
2020-06-29 17:00:00,,56.0,27
2020-06-29 18:00:00,,57.0,27
2020-06-29 19:00:00,,62.0,27
2020-06-29 20:00:00,,65.0,27
2020-06-29 21:00:00,,76.0,27
2020-06-29 22:00:00,,86.0,27
2020-06-29 23:00:00,,94.0,27
2020-06-30 00:00:00,,92.0,27
2020-06-30 01:00:00,,87.0,27
2020-06-30 02:00:00,,81.0,27
2020-06-30 03:00:00,,63.0,27
2020-06-30 04:00:00,,48.0,27
2020-06-30 05:00:00,,27.0,27
2020-06-30 06:00:00,,14.0,27
2020-06-30 07:00:00,,9.0,27
2020-06-30 08:00:00,,7.0,27
2020-06-30 09:00:00,984.21,7.0,27
2020-06-30 10:00:00,978.77,11.0,27
2020-06-30 11:00:00,976.17,17.0,27
2020-06-30 12:00:00,977.5,27.0,27
2020-06-30 13:00:00,973.23,37.0,27
2020-06-30 14:00:00,976.5,45.0,27
2020-06-30 15:00:00,984.93,51.0,27
2020-06-30 16:00:00,,54.0,27
2020-06-30 17:00:00,,58.0,27
2020-06-30 18:00:00,,59.0,27
2020-06-30 19:00:00,,59.0,27
2020-06-30 20:00:00,,62.0,27
2020-06-30 21:00:00,,71.0,27
2020-06-30 22:00:00,,85.0,27
2020-06-30 23:00:00,,93.0,27
